labels,Text,likes
1,dear @apple karen wins for best customer service ever. she waited on hold for 12 minutes to help me while i waited on hold w/ my bank,315
1,@abillaut @vaynermedia @apple thanks so much!,1533
0,"why isn't there a vomiting emoji yet, @apple ",247
0,@cyrus_t_virus @apple good god lmao. burn daytona to the ground,401
-1,julian robertson still bullish on apple inc.  #aapl,360
0,#new #foldable #macbook #pro falling on your laptop creates @apple s lateståêinnovation ,303
1,"apple's iphone gained significant share in the us, japan, germany and great britain  via @forbes #aapl #iphone6",409
0,"@apple @tim_cook question, will passbook ever do anything?",235
-1,why did @apple send me a new computer today and it is broken... #whyamihavingtomakegeniusbarappointmentsalready,287
-1,"ok, utterly rediculous! takes 2 hrs to do a simple thing like syncing a ringtone? itunes accessability is horific! again! rediculous! @apple",59
0,a lawsuit asks whether #apple used #itunes for price-fixing #aapl ,340
0,"apple hints at work on vr gaming &amp; user interfaces for future products, oculus and leap experts wanted $aapl #aapl ",171
-1,rt @saifbins3eed: this new phone sucks i can't make it stand up or on its side i can't wait for the iphone 7 @apple fix this you dingles,697
1,goodbye graphics problems. thank you @apple for such great customer service. ,93
1,goodbye graphics problems. thank you @apple for such great customer service. ,171
1,#apple dominates mobile online shopping at 78 percent in us #aapl ,825
0,#jobs said #apple took pains to protect record contracts #stevejobs #aapl ,897
-1,hey @apple i think u need a new product: ipster,318
0,rt @ppropp: our buddies @arccosgolf are at eye level in the @apple store #startups @ctnext @stamfordicenter #nice ,266
0,@whereiscooldude @apple i kind of thought that before hand,566
0,all in the wrist: devs embrace future of apple watch apps $aapl #aapl ,16
0,apple - fibonacci technicals levels - intraday  update - $aapl #aapl  ,365
-1,@bestbuysupport now i'm being told because it was an @apple product the price can't be overrided. must pay full price then call back for an,962
0,"rt @cyrus_t_virus: why isn't there a vomiting emoji yet, @apple ",176
0,rt @jpdesloges: apple - fibonacci technicals levels - intraday  update - $aapl #aapl  ,668
-1,my phone died on 23% @apple what the fuck is this,1358
0,"#aapl:apple's iphone gained significant share in the us, japan, germany and ...",376
1,i just got my powerbeats2 back from repair. shoutout to @apple x @beatsbydre,712
1,@sashametro @mayhembcn @apple happy to help..if u use kind words :). using apple process is free and fast.  dm with ?,47
0,why apple failed to make sapphire iphones $aapl #aapl ,1755
-1,"note to @apple, mail still has trouble sending.  the last update didn't fix it.  mail that doesn't send?  not so useful.",61
1,@jakeflem @apple good we got a new shiny macs too so we will keep this handy!,65
-1,"fucking goddamn stupid @apple @itunes , ur too fucked up! #justsayin #itunes",174
0,rt @evilhag_: why isn't there a dreidel emoji @apple,1565
-1,my phone dropped and this happened?? @apple you wanna help me out ,196
0,@chayiltrading #chartoftheday apple #aapl ,221
0,"dear @amazon, if @apple could do it, you can too! ",750
1,"apple's iphone gained significant share in the us, japan, germany and great britain $aapl #aapl ",33
-1,rt @coltonobrian: my phone died on 23% @apple what the fuck is this,159
-1,activation of airdrop on ios 8.1.1 kills wifi !! what have you done @apple ???,26
0,@gregburke85 @apple i can't wait for your technology analysis firm to go public with the stock symbol $rong,826
0,jimmy iovine to apple: 'you have a hole in music right now; let me plug it'  #aapl,281
0,how to use #ios8 continuity | know your mobile  #aapl,285
-1,@apple  #ios8 #iphone6 #issues device with voicemail. 4 the phone being a phone it seems under developed. ie:listen message and take a note!,255
1,apple's iphone 6 plus amazingly captures 41% of the phablet market right out of the gate $aapl #aapl ,424
0,bloombergtv:  #ipod trial: consumers had other mp3 options: gauna  via @bloombergtv #aapl,890
0,check out your local @apple store &amp; pick up our smart thermometer this #flu season   #apple ,410
1,the iphone 6 plus will be huge in china this spring $aapl #aapl ,103
0,rt @jpdesloges: the iphone 6 plus will be huge in china this spring $aapl #aapl ,13
0,apple - fibonacci technicals levels - last  intraday  update - $aapl #aapl  ,802
0,rt @jpdesloges: apple - fibonacci technicals levels - last  intraday  update - $aapl #aapl  ,280
0,srsly - get it rt @kinsa check out your local @apple store &amp; pick up our smart thermometer this #flu season    #apple,1243
0,@appstore @apple when is the release for the new #infiniteflight update in the appstore? @flyingdevstudio says the update is in your hands,805
-1,@googlenexus support said can't test nfc so can't assume my phone is not working. keep saying can't does help. i'll go back to @apple.,1124
-1,.@tim_cook that rage when dealing @apple geniuses when they maintain 'it's not a known issue' when a simple google search shows it's a big 1,102
0,cnbc tv:  day 2: #apple antitrust trial  #aapl,315
1,barclays raises aapl price target by 17% to $140 $aapl #aapl ,67
-1,@apple help! my mac memory has been cleared and now it's asking for a password? it's not the old one and i can't get on it!,19
0,steve jobs: 'i don't know what the claims in the case are' $aapl #aapl ,1633
0,@redxpower @christmascount yeah and don't make them into tablets @apple,308
-1,@redxpower @christmascount @apple apples are meant to be healthy,1157
-1,@redxpower @christmascount @apple but these phones make people fat lol,1416
0,block trade detected in #aapl,156
0,"apple:dec 3 trading daily profit $1.85/sh, weekly profits of $15.22/sh  #aapl #stockaction #trading #stocks #mkt   ",41
0,rt @thehill: justice department cites 18th century federal law to get @apple to unlock iphones: ,1246
-1,#siri never understands me. she just said she was 'new 2 my language' and didn't get me. i speak english without major accent. #apple @apple,407
-1,block trade detected in #aapl,569
0,rt @hamzeianalytics: block trade detected in #aapl,68
1,thanks @lausd @apple and @pearson for the great leadership.federal grand jury subpoenaed documents from l.a. unified ,257
0,#google may be the big winner in lausd's #ipad scandal  via @bw #aapl,367
-1,"@bedbathbeyond you're selling this lightning cord, doesn't work. #accessorymaynotbesupported @apple what's the deal? ",21
0,"apple, google, amazon und facebook #aapl #dax ",447
1,"my @apple badge finally works at my work site, just tore the guest sticker badge into many, many pieces ... feel like a new man!",478
-1,@bedbathbeyond i could of just gone to canal street for a knockoff #cmonman and @apple why must i pay $30 for a lightning cord?,148
0,please make a gold macbook @apple,863
0,#aapl:a lawsuit asks whether apple used itunes for price-fixing...,1601
-1,another lawsuit against @apple - this one is about #ipod antitrust tactics in #itunes ,320
-1,@apple to pay $24 million for infringing on ancient pager #patents  sure...why not. #intellectualproperty #ip #pgsip,495
0,"early movers: anf, tjx, tgt, lyv, sne, #aapl &amp; more: these are the stocks posting the largest moves before the bell. ",416
-1,@apple why can't i fnd netbot on app store !? help asap,713
0,new details on @apple's giant-sized #ipad might have just leaked  via @inc,430
0,"apple inc. price at close, december 03, 2014, is 115.95. #apple #aapl",54
-1,wow. yall needa step it up @apple rt @heynyla: music and snapchat at the same damn time. thank you #note4,665
-1,you should be able to leave facetime video messages @apple,84
0,#aapl:did carl icahn cause the private equity bubble?...,155
-1,@sampepper can not believe that @apple are still with you given the nature of what u have been accused of.   disgusting.,116
-1,why can't i hide the gray controller on the dvd player? what heck? @apple ,595
0,i'm learning all about apple ipad air 2 128gb wi-fi - gold on @influenster! @apple,456
-1,"@pdbogen yeah, it's not for everyone. i sold my soul to @apple a while ago. thanks for the link!",222
-1,@whereiscooldude @cyrus_t_virus @apple wait no im okay here but yeah actually we should burn it down,305
0,here's how jimmy iovine convinced #apple to buy #beats #aapl  ,148
0,13 things you didn't know your #iphone6 could do #aapl  ,236
0,the questions every #cio should ask about @apple #iwatch: ,22
-1,@apple @verizon where the fuck is my phone it shouldn't take this long.,14
0,a new role requires new hardware! #thankful @carpages @apple  ,416
0,"#aapl:apple devices clobber androids on cyber monday, but the underdog is ca...",45
0,'#howto import objective-c code into bridging header file - @apigee sdk for @apple's swift  ,80
0,apple ceo tim cook comes out as gay @apple     via @posh360_net,329
1,great piece from @howardlake on @apple &amp; the new #red #app store - profits from exclusive content go to @globalfund: ,262
-1,@limfestival lolol. stupid phone. should say best and most varied. @apple sort this phone out. apols.,173
-1,"shockingly, imessage on the desktop is fucked up again. great work, @apple. seriously, on point with network services as only you can do.",11
1,"@technical_chart ust sayin', #aapl is still the king....",8
0,my office for today #remotesupport #techlife @apple ,78
0,@forbestech #aapl was a fantastic investment...but what will be its future?  how will aapl beat aapl?,578
-1,@apple - what if i don't want my money going to africa to fight aids?  we have problems here we need to fight.  #apple #africa @cnn #cnn,707
0,"early movers: anf, tjx, tgt, lyv, #aapl &amp; more: these are the stocks posting the largest moves before the bell. ",560
0,@apple update twitter for ipad pls or kys,99
0,"#hshdsh via @blogs4bytes - #ideas @apple bought, borrowed, and stole #infographic ",64
0,"apple releases safari 8.0.1, 7.1.1, and 6.2.1  #aapl",179
0,feed my ego (futter mein ego) iphone 4/4s tough ca  computing &amp; communication  melasdesign  @cafepress @iphone @apple,876
-1,my laptop battery went straight from 60% to 3% @apple,1256
-1,"last yeari bought 'superman' and 'superman returns' from @itunes, now they aren't available for me to stream, and @apple has no real answer.",291
-1,i will definitely think carefully in the future about buying something from @itunes if @apple support can't even tell me what's going wrong.,718
0,rt @mediapost: .@google trumps @apple in streaming media sales  @mp_gavin,790
0,iphone 6 and 6 plus shipping times improve to 3 to 5 days for many models  #aapl,230
0,here's #apple's next great business  via @sai #aapl,72
0,is #apple the most important stock on earth? - apple inc. #aapl | seeking alpha ,360
0,aye shoot me a space grey 64gb iphone 6 right quick @apple @verizon,131
0,rt @dmcgroarty: rt @metalbanker - where do #iphones come from? what's in your @apple  #rareearths ,56
0,"#aapl:dexcom ceo terry gregg explains 50% ytd stock leap, plans for 2015...",129
0,#aapl:here's apple's next great business...,1025
0,is apple the most important stock on earth?  #aapl,263
-1,this 16gb is going to kill me. im this close to taking a shit on my phone @iphone @apple,341
0,pathetic @apple display at @bestbuy: ,639
0,get 'techy' with another shout out to @schoology @googledrive @huluplus #ipad @apple @google #chromebook  via @youtube,85
1,"but i'm beyond thankful for the help @apple gave me today. computer was defective and they replaced it, while i just payed the difference",47
